Severity 1-day,Severity 2-day,Severity 3-day,Severity 4-day,Severity 5-day,Severity 6-day,Severity 7-day,Total Deaths Hospital,Hospital Name,CMS Certification Number,countyFIPS,CountyName,StateName,System Affiliation
1,1,1,1,1,1,1,0.41,Coordinated Health Bethlehem Hospital,390314,42095,Northampton,Pennsylvania,"Coordinated Health - Bethlehem, PA"
1,1,1,2,2,2,2,0.41,Skyline Health,501315,53039,Klickitat,Washington,"Not In Any System - ,"
1,1,1,1,1,1,2,0.41,Penn Institute for Rehabilitation Medicine at Penn Medicine Rittenhouse,392050,42101,Philadelphia,Pennsylvania,"Not In Any System - ,"
1,1,1,2,2,2,2,0.41,Ascension River District Hospital,230241,26147,St. Clair,Michigan,"Ascension Health - Saint Louis, MO"
1,1,1,1,1,1,2,0.41,Fairbanks Hospital,150179,18097,Marion,Indiana,"Community Health Network - Indianapolis, IN"
1,1,1,1,1,1,2,0.41,Saint Vincent Women's Hospital,150136,18097,Marion,Indiana,"Ascension Health - Saint Louis, MO"
1,1,1,2,2,2,2,0.41,Carlsbad Medical Center,320063,35015,Eddy,New Mexico,"Community Health Systems, Inc. (CHS) - Franklin, TN"
1,1,1,2,2,2,2,0.41,Greene Memorial Hospital,360026,39057,Greene,Ohio,"Kettering Health Network - Dayton, OH"
1,1,1,2,2,2,2,0.41,CHI St.Luke's Health Brazosport Hospital,450072,48039,Brazoria,Texas,"CommonSpirit Health - Englewood, CO"
1,1,1,2,2,2,2,0.41,Baptist Medical Center South,10023,1101,Montgomery,Alabama,"Baptist Health - Montgomery, AL"
1,1,1,1,1,1,2,0.41,Northcoast Behavioral Healthcare - Northfield Campus,364011,39153,Summit,Ohio,"Ohio Department of Mental Health - Columbus, OH"
1,1,1,1,1,1,1,0.41,Oklahoma Heart Hospital South,370234,40109,Oklahoma,Oklahoma,"Oklahoma Heart Hospital - Oklahoma City, OK"
1,1,1,1,1,2,2,0.41,Barlow Respiratory Hospital Los Angeles,52031,6037,Los Angeles,California,"Barlow Respiratory Hospital - Los Angleles, CA"
1,1,2,2,2,2,2,0.41,Tidelands Waccamaw Community Hospital,420098,45043,Georgetown,South Carolina,"Tidelands Health - Georgetown, SC"
1,1,1,1,1,1,1,0.41,Peachford Hospital,114010,13089,DeKalb,Georgia,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,2,2,0.41,Monterey Park Hospital,50736,6037,Los Angeles,California,"AHMC Healthcare, Inc. - Alhambra, CA"
1,1,2,2,2,2,2,0.41,Tahoe Forest Hospital,51328,6057,Nevada,California,"Tahoe Forest Health System - Truckee, CA"
1,1,2,2,2,2,2,0.41,Fort Hamilton Hospital,360132,39017,Butler,Ohio,"Kettering Health Network - Dayton, OH"
1,1,1,1,1,2,2,0.41,Medical Center of Trinity,100191,12101,Pasco,Florida,"HCA Healthcare - Nashville, TN"
1,1,1,2,2,2,2,0.41,SSM  Health Saint Clare Hospital - Fenton,260081,29189,St. Louis,Missouri,"SSM Health Care - Saint Louis, MO"
1,1,1,2,2,2,2,0.41,The Nebraska Medical Center,280013,31055,Douglas,Nebraska,"Nebraska Medicine - Omaha, NE"
1,1,1,1,2,2,2,0.41,Terre Haute Regional Hospital,150046,18167,Vigo,Indiana,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.4,Encompass Health Rehabilitation Hospital of  Richmond,493028,51087,Henrico,Virginia,"Encompass Health - Birmingham, AL"
1,1,1,1,1,2,2,0.4,Heartland Behavioral Healthcare,364031,39151,Stark,Ohio,"Ohio Department of Mental Health - Columbus, OH"
1,1,1,1,1,1,2,0.4,Nazareth Hospital,390204,42101,Philadelphia,Pennsylvania,"Trinity Health - Livonia, MI"
1,1,1,1,1,2,2,0.4,Grandview Medical Center,10104,1073,Jefferson,Alabama,"Community Health Systems, Inc. (CHS) - Franklin, TN"
1,1,1,1,1,1,1,0.4,Legacy Silverton Medical Center,380029,41047,Marion,Oregon,"Legacy Health System - Portland, OR"
1,1,1,1,1,2,2,0.4,Saint Vincent's Birmingham,10056,1073,Jefferson,Alabama,"Ascension Health - Saint Louis, MO"
1,1,1,2,2,2,2,0.4,CHRISTUS Mother Frances Hospital - Tyler,450102,48423,Smith,Texas,"CHRISTUS Health - Irving, TX"
1,1,1,1,1,1,1,0.4,Tempe Saint Luke's Hospital,30019,4013,Maricopa,Arizona,"Steward Health Care System - Boston, MA"
1,1,1,2,2,2,2,0.4,Brooks Memorial Hospital,330229,36013,Chautauqua,New York,"Not In Any System - ,"
1,1,2,2,2,2,2,0.4,Parkview Regional Hospital,450400,48293,Limestone,Texas,"LifePoint Health - Brentwood, TN"
1,1,1,1,1,2,2,0.4,Hillcrest Hospital South,370202,40143,Tulsa,Oklahoma,"Ardent Health Services - Nashville, TN"
1,1,1,1,1,1,2,0.4,Methodist Mansfield Medical Center,670023,48439,Tarrant,Texas,"Methodist Health System - Dallas, TX"
1,1,2,2,2,2,2,0.4,North Mississippi Medical Center - Hamilton,10044,1093,Marion,Alabama,"North Mississippi Health Services - Tupelo, MS"
1,1,1,1,1,1,2,0.4,Mount Carmel Saint Ann's,360012,39049,Franklin,Ohio,"Trinity Health - Livonia, MI"
1,1,1,1,1,2,2,0.4,RML Specialty Hospital Chicago,142012,17031,Cook,Illinois,"RML Specialty Hospitals - Hinsdale, IL"
1,1,2,2,2,2,2,0.4,Bayfront Health Port Charlotte,100077,12015,Charlotte,Florida,"Community Health Systems, Inc. (CHS) - Franklin, TN"
1,1,1,1,1,1,1,0.4,McBride Clinic Orthopedic Hospital,370222,40109,Oklahoma,Oklahoma,"Not In Any System - ,"
1,1,1,2,2,3,3,0.4,Inova Mount Vernon Hospital,490122,51059,Fairfax,Virginia,"Inova Health System - Falls Church, VA"
1,1,1,1,1,1,1,0.4,Saint Mary's Medical Center,50457,6075,San Francisco,California,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,2,2,0.4,HCA Houston Healthcare Clear Lake,450617,48201,Harris,Texas,"HCA Healthcare - Nashville, TN"
1,1,1,1,2,2,2,0.4,Moccasin Bend Mental Health Institute,444002,47065,Hamilton,Tennessee,"Tennessee Department of Mental Health and Substance Abuse - Nashville, TN"
1,1,1,2,2,2,2,0.4,UnityPoint Health - Finley Hospital,160117,19061,Dubuque,Iowa,"UnityPoint Health - Des Moines, IA"
1,1,2,2,2,2,2,0.39,Hillsboro Area Hospital,141332,17135,Montgomery,Illinois,"Not In Any System - ,"
1,1,2,2,2,2,2,0.39,Saint Francis Hospital,110129,13215,Muscogee,Georgia,"Not In Any System - ,"
1,1,1,1,1,1,2,0.39,Einstein Medical Center Elkins Park,390289,42091,Montgomery,Pennsylvania,"Einstein Healthcare Network - Philadelphia, PA"
1,1,1,2,2,2,2,0.39,Bakersfield Memorial Hospital,50036,6029,Kern,California,"CommonSpirit Health - Englewood, CO"
1,1,2,2,2,2,2,0.39,Piedmont Columbus Regional - Midtown Campus,110064,13215,Muscogee,Georgia,"Piedmont Healthcare - Atlanta, GA"
1,1,1,1,1,1,2,0.39,Connecticut Department of Veterans Affairs,72006,9003,Hartford,Connecticut,"Not In Any System - ,"
1,1,2,2,2,2,2,0.39,Fawcett Memorial Hospital,100236,12015,Charlotte,Florida,"HCA Healthcare - Nashville, TN"
1,1,1,2,2,2,2,0.39,Rehoboth McKinley Christian Health Care Services Hospital,320038,35031,McKinley,New Mexico,"Not In Any System - ,"
1,1,1,1,1,2,2,0.39,Chicago Read Mental Health Center,144010,17031,Cook,Illinois,"Illinois Department of Human Services - Springfield, IL"
1,1,1,1,2,2,2,0.39,Grandview Medical Center,360133,39113,Montgomery,Ohio,"Kettering Health Network - Dayton, OH"
1,1,1,2,2,2,2,0.39,Mayo Clinic Hospital - Methodist Campus,240061,27109,Olmsted,Minnesota,"Mayo Clinic Health System - Rochester, MN"
1,1,1,1,1,1,1,0.39,Baylor Scott & White Medical Center Irving,450079,48113,Dallas,Texas,"Baylor Scott & White Health - Dallas, TX"
1,1,1,1,1,2,2,0.39,Baptist Memorial Hospital for Women,440222,47157,Shelby,Tennessee,"Baptist Memorial Health Care Corporation - Memphis, TN"
1,1,1,1,2,2,2,0.39,Brandywine Hospital,390076,42029,Chester,Pennsylvania,"Tower Health - Reading, PA"
1,1,1,1,1,2,2,0.39,UCLA Resnick Neuropsychiatric Hospital,54009,6037,Los Angeles,California,"University of California Health - Oakland, CA"
1,1,1,1,1,1,2,0.38,Aurora Psychiatric Hospital,524000,55079,Milwaukee,Wisconsin,"Advocate Aurora Health - Downers Grove, IL"
1,1,1,1,1,1,1,0.38,Roger Williams Medical Center,410004,44007,Providence,Rhode Island,"Prospect Medical Holdings - Los Angeles, CA"
1,1,1,2,2,2,2,0.38,O'Connor Hospital,331305,36025,Delaware,New York,"Bassett Healthcare Network - Cooperstown, NY"
1,1,1,1,1,1,2,0.38,Brooke Glen Behavioral Hospital,394049,42091,Montgomery,Pennsylvania,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,2,0.38,Mount Sinai Rehabilitation Hospital,73025,9003,Hartford,Connecticut,"Trinity Health - Livonia, MI"
1,1,1,1,2,2,2,0.38,Madera Community Hospital,50568,6039,Madera,California,"Not In Any System - ,"
1,1,1,1,2,2,2,0.38,Cornerstone Behavioral Health Center,154021,18053,Grant,Indiana,"Not In Any System - ,"
1,1,1,2,2,2,2,0.38,Peninsula Hospital,444017,47009,Blount,Tennessee,"Covenant Health - Knoxville, TN"
1,1,1,2,2,2,2,0.38,Appalachian Behavioral Healthcare - Athens Campus,364015,39009,Athens,Ohio,"Ohio Department of Mental Health - Columbus, OH"
1,1,1,1,2,2,2,0.38,"Cleveland Clinic Rehabilitation Hospital, Avon",363038,39093,Lorain,Ohio,"Not In Any System - ,"
1,1,1,2,2,2,2,0.38,Saint Agnes Medical Center,50093,6019,Fresno,California,"Trinity Health - Livonia, MI"
1,1,1,2,2,2,2,0.38,Illinois Valley Community Hospital,140234,17099,La Salle,Illinois,"Not In Any System - ,"
1,1,1,2,2,2,2,0.38,Augusta University Medical Center,110034,13245,Richmond,Georgia,"Augusta University Health System - Augusta, GA"
1,1,1,1,1,2,2,0.38,Motion Picture & Television Hospital,54156,6037,Los Angeles,California,"Not In Any System - ,"
1,1,1,2,2,2,2,0.38,UHS Delaware Valley Hospital,331312,36025,Delaware,New York,"United Health Services - Binghamton, NY"
1,1,1,1,1,1,1,0.37,Mountain Vista Medical Center,30121,4013,Maricopa,Arizona,"Steward Health Care System - Boston, MA"
1,1,1,1,1,1,1,0.37,Spalding Rehabilitation Hospital,63027,8005,Arapahoe,Colorado,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.37,Ascension SE Wisconsin Hospital Franklin Campus,520204,55079,Milwaukee,Wisconsin,"Ascension Health - Saint Louis, MO"
1,1,2,2,2,2,2,0.37,Northwest Texas Healthcare System,450209,48375,Potter,Texas,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.37,Scripps Mercy Hospital Chula Vista,50270,6073,San Diego,California,"Scripps Health - San Diego, CA"
1,1,1,1,1,1,1,0.37,Saint Francis Memorial Hospital,50152,6075,San Francisco,California,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,1,0.37,CHI Saint Joseph Health East,180143,21067,Fayette,Kentucky,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,1,0.37,Encompass Health Rehabilitation Hospital of Las Vegas,293026,32003,Clark,Nevada,"Encompass Health - Birmingham, AL"
1,1,1,1,1,1,1,0.37,Ascension St. Vincent's Southside Hospital,100307,12031,Duval,Florida,"Ascension Health - Saint Louis, MO"
1,1,1,2,2,2,2,0.37,Santa Rosa Memorial Hospital,50174,6097,Sonoma,California,"Providence St. Joseph Health - Renton, WA"
1,1,1,2,2,2,2,0.37,Merit Health Biloxi,250007,28047,Harrison,Mississippi,"Community Health Systems, Inc. (CHS) - Franklin, TN"
1,1,1,1,1,2,2,0.37,Aurora Charter Oak Hospital,54069,6037,Los Angeles,California,"Signature Healthcare Services, LLC - Glendale, AZ"
1,1,1,1,1,2,2,0.37,Pine Rest Christian Mental Health Services,234006,26081,Kent,Michigan,"Not In Any System - ,"
1,1,1,1,1,1,1,0.37,Regional Hospital,502001,53033,King,Washington,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,2,0.37,Morton Plant North Bay Hospital,100063,12101,Pasco,Florida,"BayCare Health System - Clearwater, FL"
1,1,1,1,1,2,2,0.37,San Dimas Community Hospital,50588,6037,Los Angeles,California,"Prime Healthcare Services, Inc. - Ontario, CA"
1,1,1,1,1,2,2,0.37,The Medical Center of Southeast Texas,450518,48245,Jefferson,Texas,"Steward Health Care System - Boston, MA"
1,1,1,1,1,2,2,0.37,"Hamilton Center, Inc.",154009,18167,Vigo,Indiana,"Not In Any System - ,"
1,1,1,1,2,2,2,0.37,Kettering Medical Center,360079,39113,Montgomery,Ohio,"Kettering Health Network - Dayton, OH"
1,1,1,1,1,1,2,0.37,Northwestern Medicine Woodstock Hospital,140176,17111,McHenry,Illinois,"Northwestern Medicine - Chicago, IL"
1,1,1,1,1,1,1,0.37,Medical City Fort Worth,450672,48439,Tarrant,Texas,"HCA Healthcare - Nashville, TN"
1,1,1,2,2,2,2,0.36,Exeter Hospital,300023,33015,Rockingham,New Hampshire,"Not In Any System - ,"
1,1,1,1,2,2,2,0.36,Adventist Health Bakersfield,50455,6029,Kern,California,"Adventist Health - Roseville, CA"
1,1,1,2,2,2,2,0.36,HSHS Saint Nicholas Hospital,520044,55117,Sheboygan,Wisconsin,"Hospital Sisters Health System (HSHS) - Springfield, IL"
1,1,1,1,1,1,1,0.36,Carney Hospital,220017,25025,Suffolk,Massachusetts,"Steward Health Care System - Boston, MA"
1,1,1,2,2,2,2,0.36,ProMedica Bay Park Hospital,360259,39095,Lucas,Ohio,"ProMedica Health System - Toledo, OH"
1,1,1,2,2,2,2,0.36,SwedishAmerican Hospital,140228,17201,Winnebago,Illinois,"Not In Any System - ,"
1,1,1,2,2,2,2,0.36,Wesley Medical Center,170123,20173,Sedgwick,Kansas,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,2,0.36,Bertrand Chaffee Hospital,330111,36029,Erie,New York,"Not In Any System - ,"
1,1,1,1,1,1,1,0.36,PeaceHealth United General Medical Center,501329,53057,Skagit,Washington,"PeaceHealth - Bellevue, WA"
1,1,1,2,2,2,2,0.36,Sierra Vista Regional Medical Center,50506,6079,San Luis Obispo,California,"TENET Healthcare - Dallas, TX"
1,1,1,1,1,1,2,0.36,Fort Lauderdale Behavioral Health Center,104026,12011,Broward,Florida,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,2,2,0.36,CHI Memorial Hospital Hixson,440103,47065,Hamilton,Tennessee,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,2,0.36,PAM Specialty Hospital of New Braunfels,452106,48091,Comal,Texas,"Post Acute Medical - Camp Hill, PA"
1,1,1,1,1,1,2,0.36,HealthEast Saint Joseph's Hospital,240063,27123,Ramsey,Minnesota,"Fairview Health Services - Minneapolis, MN"
1,1,1,1,1,2,2,0.36,Madden Mental Health Center,144028,17031,Cook,Illinois,"Illinois Department of Human Services - Springfield, IL"
1,1,1,1,1,1,1,0.36,Methodist Stone Oak Hospital,670055,48029,Bexar,Texas,"Methodist Healthcare System - San Antonio, TX"
1,1,1,1,1,1,2,0.36,San Ramon Regional Medical Center,50689,6013,Contra Costa,California,"TENET Healthcare - Dallas, TX"
1,1,1,1,1,1,1,0.36,Ascension St. Vincent Mercy,151308,18095,Madison,Indiana,"Ascension Health - Saint Louis, MO"
1,1,1,1,2,2,2,0.36,Franciscan  Health Lafayette East,150109,18157,Tippecanoe,Indiana,"Franciscan Health - Mishawaka, IN"
1,1,1,1,1,1,1,0.35,Our Lady of Fatima Hospital,410005,44007,Providence,Rhode Island,"Prospect Medical Holdings - Los Angeles, CA"
1,1,1,1,1,1,1,0.35,Providence Milwaukie Hospital,380082,41005,Clackamas,Oregon,"Providence St. Joseph Health - Renton, WA"
1,1,1,1,1,2,2,0.35,Upstate University Hospital - Community Campus,330159,36067,Onondaga,New York,"Upstate Medical University - Syracuse, NY"
1,1,1,2,2,2,2,0.35,Crownpoint Health Care Facility,320062,35031,McKinley,New Mexico,"Indian Health Service - Rockville, MD"
1,1,1,1,1,1,2,0.35,Community Hospital of Huntington Park,50091,6037,Los Angeles,California,"Avanti Health System - Manhattan Beach, CA"
1,1,1,1,1,1,2,0.35,Ascension Brighton Center for Recovery,230279,26093,Livingston,Michigan,"Ascension Health - Saint Louis, MO"
1,1,1,1,1,1,2,0.35,LDS Hospital,460006,49035,Salt Lake,Utah,"Intermountain Health Care, Inc - Salt Lake City, UT"
1,1,1,1,1,1,2,0.35,Patrick B. Harris Psychiatric Hospital,424011,45007,Anderson,South Carolina,"South Carolina Department of Mental Health - Columbia, SC"
1,1,1,1,1,1,1,0.35,Pinecrest Rehabilitation Hospital,103030,12099,Palm Beach,Florida,"TENET Healthcare - Dallas, TX"
1,1,1,1,1,1,1,0.35,Chestnut Hill Hospital,390026,42101,Philadelphia,Pennsylvania,"Tower Health - Reading, PA"
1,1,1,1,1,1,1,0.35,Saint John's Pleasant Valley Hospital,50616,6111,Ventura,California,"CommonSpirit Health - Englewood, CO"
1,1,1,1,1,1,2,0.35,Port Saint Lucie Hospital,104070,12111,St. Lucie,Florida,"Oglethorpe, Inc. - Tampa, FL"
1,1,1,1,2,2,2,0.35,Regina Hospital,240059,27037,Dakota,Minnesota,"Allina Health - Minneapolis, MN"
1,1,1,1,1,1,1,0.35,Lehigh Regional Medical Center,100107,12071,Lee,Florida,"Prime Healthcare Services, Inc. - Ontario, CA"
1,1,1,1,2,2,2,0.35,Jackson Hospital,10024,1101,Montgomery,Alabama,"Not In Any System - ,"
1,1,1,1,2,2,2,0.35,Children's Mercy Adele Hall Campus,263302,29095,Jackson,Missouri,"Children's Mercy Hospital & Clinics - Kansas City, MO"
1,1,1,2,2,2,2,0.35,Oaklawn Hospital,230217,26025,Calhoun,Michigan,"Not In Any System - ,"
1,1,1,1,2,2,2,0.35,ArchCare at Terence Cardinal Cooke Health Care Center,332022,36061,New York,New York,"Archcare - NewYork, NY"
1,1,1,1,1,1,1,0.35,Saint Joseph Mercy Chelsea,230259,26161,Washtenaw,Michigan,"Not In Any System - ,"
1,1,1,1,1,1,1,0.35,HonorHealth Scottsdale Thompson Peak Medical Center,30123,4013,Maricopa,Arizona,"HonorHealth - Scotttsdale, AZ"
1,1,1,1,1,2,2,0.34,Siskin Hospital for Physical Rehabilitation,443025,47065,Hamilton,Tennessee,"Not In Any System - ,"
1,1,1,1,1,1,1,0.34,San Antonio State Hospital,454011,48029,Bexar,Texas,"Texas Health and Human Services - Austin, TX"
1,1,1,1,1,1,1,0.34,Zale Lipshy Pavilion-William P. Clements Jr. University Hospital,450766,48113,Dallas,Texas,"University of Texas System - Dallas, TX"
1,1,1,1,1,1,1,0.34,Brandon Regional Hospital,100243,12057,Hillsborough,Florida,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,2,2,0.34,Dayton Children's Hospital,363306,39113,Montgomery,Ohio,"Not In Any System - ,"
1,1,1,1,2,2,2,0.34,Highlands Regional Medical Center,100049,12055,Highlands,Florida,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,1,0.34,Abrazo Central Campus,30030,4013,Maricopa,Arizona,"TENET Healthcare - Dallas, TX"
1,1,1,1,2,2,2,0.34,UPMC Pinnacle Harrisburg,390067,42043,Dauphin,Pennsylvania,"University of Pittsburgh Medical Center (UPMC) - Pittsburgh, PA"
1,1,1,1,1,1,1,0.34,Baptist Medical Center Beaches,100117,12031,Duval,Florida,"Baptist Health - Jacksonville, FL"
1,1,1,1,1,1,1,0.34,Health Central Hospital,100030,12095,Orange,Florida,"Orlando Health - Orlando, FL"
1,1,1,2,2,2,2,0.34,Methodist Richardson Medical Center,450537,48085,Collin,Texas,"Methodist Health System - Dallas, TX"
1,1,1,2,2,2,2,0.34,Ascension SE Wisconsin Hospital-Elmbrook Campus,520170,55133,Waukesha,Wisconsin,"Ascension Health - Saint Louis, MO"
1,1,1,1,1,1,2,0.34,Houston Methodist Willowbrook Hospital,450844,48201,Harris,Texas,"Houston Methodist - Houston, TX"
1,1,1,1,1,1,1,0.34,Seven Hills Hospital,294012,32003,Clark,Nevada,"Acadia Healthcare - Franklin, TN"
1,1,1,1,1,1,1,0.34,Laredo Specialty Hospital,452096,48479,Webb,Texas,"Ernest Health, Inc. - Albuquerque, NM"
1,1,1,1,1,1,2,0.34,Windsor-Laurelwood Center,364029,39085,Lake,Ohio,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,2,0.34,Saint Mark's Hospital,460047,49035,Salt Lake,Utah,"HCA Healthcare - Nashville, TN"
1,1,1,2,2,2,2,0.34,Gulf Coast Regional Medical Center,100242,12005,Bay,Florida,"HCA Healthcare - Nashville, TN"
1,1,1,1,1,1,2,0.34,AdventHealth Wesley Chapel,100319,12101,Pasco,Florida,"AdventHealth - Altamonte Springs, FL"
1,1,1,1,1,1,1,0.34,Palomar Medical Center Poway,50636,6073,San Diego,California,"Palomar Health - San Diego, CA"
1,1,1,1,1,2,2,0.34,Saint Francis Hospital - Bartlett,440228,47157,Shelby,Tennessee,"TENET Healthcare - Dallas, TX"
1,1,1,1,1,1,2,0.34,East Los Angeles Doctors Hospital,50641,6037,Los Angeles,California,"Avanti Health System - Manhattan Beach, CA"
1,1,1,1,1,1,2,0.33,Greater El Monte Community Hospital,50738,6037,Los Angeles,California,"AHMC Healthcare, Inc. - Alhambra, CA"
1,1,1,1,1,1,2,0.33,Kindred Hospital - Los Angeles,52032,6037,Los Angeles,California,"Kindred Healthcare - Louisville, KY"
1,1,1,1,1,2,2,0.33,Lakeside Behavioral Health System,444004,47157,Shelby,Tennessee,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.33,AllianceHealth Midwest,370094,40109,Oklahoma,Oklahoma,"Not In Any System - ,"
1,1,1,1,1,1,2,0.33,Del Amo Hospital,54053,6037,Los Angeles,California,"Universal Health Services, Inc. - King of Prussia, PA"
1,1,1,1,1,1,1,0.33,Brooks Rehabilitation Hospital,103039,12031,Duval,Florida,"Not In Any System - ,"
1,1,1,1,1,1,1,0.33,Coordinated Health Hospital of Allentown,390321,42077,Lehigh,Pennsylvania,"Lehigh Valley Health Network - Allentown, PA"
1,1,1,1,1,1,2,0.33,Avista Adventist Hospital,60103,8013,Boulder,Colorado,"AdventHealth - Altamonte Springs, FL"
1,1,1,1,1,1,1,0.33,Georgia Regional Hospital at Savannah,114028,13051,Chatham,Georgia,"Georgia Department of Behavioral Health and Disabilites - Atlanta, GA"
1,1,1,1,1,1,1,0.33,Maple Grove Hospital,240214,27053,Hennepin,Minnesota,"Not In Any System - ,"
1,1,1,1,1,1,1,0.33,Saint Thomas Midtown Hospital,440133,47037,Davidson,Tennessee,"Ascension Health - Saint Louis, MO"
1,1,1,1,1,1,1,0.33,Lemuel Shattuck Hospital,222006,25025,Suffolk,Massachusetts,"Massachusetts Executive Office of Health and Human Services - Boston, MA"
1,1,1,2,2,2,2,0.33,Aurora Medical Center in Summit,520206,55133,Waukesha,Wisconsin,"Advocate Aurora Health - Downers Grove, IL"
1,1,1,1,2,2,2,0.33,Meridian Health Services Muncie Campus,154053,18035,Delaware,Indiana,"Not In Any System - ,"
1,1,1,1,2,2,2,0.33,Saint Joseph Health Mishawaka Medical Center,150012,18141,St. Joseph,Indiana,"Trinity Health - Livonia, MI"
1,1,1,1,2,2,2,0.33,OSF Saint Anthony Medical Center,140233,17201,Winnebago,Illinois,"OSF Healthcare System - Peoria, IL"
1,1,1,1,1,1,1,0.33,Aspire Health Partners -Princeton Plaza,104067,12095,Orange,Florida,"Not In Any System - ,"
1,1,1,1,1,1,1,0.33,Ascension Saint Thomas West,440082,47037,Davidson,Tennessee,"Ascension Health - Saint Louis, MO"
